year	month	reg_name	ind_bribery	ind_robbery	ind_rape	ind_steal	ind_drugs	ind_peculation	ind_brigadary	ind_death	ind_harm	ind_ruffian
2010	2	Челябинская область	3.43	15.7	0.17	73.79	11.06	6.28	1.11	1.57	2.31	0.4
2010	2	ПРИВОЛЖСКИЙ ФО	1.2	11.08	0.22	57.05	12.21	5.07	1.07	0.88	1.88	0.39
2010	2	Кировская область	1.67	4.92	0.29	45.96	7.07	4.1	0.93	1.0	2.14	0.5
2010	2	Нижегородская область	0.98	18.29	0.06	76.0	7.9	10.72	1.17	0.57	1.41	0.24
2010	2	Оренбургская область	1.08	7.53	0.38	44.85	14.4	11.57	0.66	1.09	2.08	0.24
2010	2	Пензенская область	0.42	4.49	0.14	34.64	7.75	2.02	0.29	0.58	1.23	0.0
2010	2	Пермский край	1.02	22.6	0.18	105.67	10.12	1.56	1.88	1.37	3.69	0.41
2010	2	Республика Башкортостан	2.85	6.11	0.15	49.22	13.75	2.79	0.52	1.11	1.8	0.35
2010	2	Республика Марий Эл	0.34	10.57	0.29	45.99	11.43	1.71	1.29	1.0	2.14	0.71
2010	2	Республика Мордовия	0.56	2.52	0.0	22.57	7.92	3.22	0.36	0.48	2.04	0.6
2010	2	Республика Татарстан (Татарстан)	1.14	7.11	0.19	56.52	11.99	6.39	0.98	0.69	1.43	0.56
2010	2	Самарская область	0.85	17.44	0.16	61.61	23.24	3.7	1.7	1.07	1.89	0.69
2010	2	Саратовская область	0.82	7.77	0.31	47.15	12.63	5.42	0.97	0.58	1.13	0.16
2010	2	Удмуртская Республика	0.87	17.14	0.13	66.73	12.37	2.21	2.03	0.79	2.09	0.52
2010	2	Ульяновская область	1.34	7.36	0.15	33.56	11.49	4.29	1.07	1.0	2.53	0.15
2010	2	Чувашская Республика - Чувашия	0.56	8.29	1.02	36.89	6.1	4.49	0.7	0.63	1.25	0.39
2010	2	СЕВЕРО-КАВКАЗСКИЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	2	Кабардино-Балкарская Республика	0.69	4.37	0.67	25.66	8.96	2.91	1.68	0.45	0.67	0.22
2010	2	Карачаево-Черкесская Республика	0.0	3.28	0.23	23.88	8.9	2.61	0.7	0.47	0.47	0.47
2010	2	Республика Дагестан	0.45	1.25	0.18	8.33	4.35	0.99	0.41	0.92	0.37	0.15
2010	2	Республика Ингушетия	0.28	0.2	0.0	1.57	4.72	0.28	0.2	0.59	0.39	0.79
2010	2	Республика Северная Осетия-Алания	0.17	3.85	0.43	23.8	15.53	13.82	1.0	0.28	0.28	0.28
2010	2	Ставропольский край	0.79	5.87	0.3	37.68	14.18	5.3	1.0	0.66	1.4	0.55
2010	2	Чеченская Республика	0.0	0.24	0.16	2.83	3.23	0.84	0.16	0.73	0.24	0.0
2010	3	ЦЕНТРАЛЬНЫЙ ФО	1.96	9.39	0.31	62.01	11.99	4.99	1.62	0.81	1.74	0.58
2010	3	Белгородская область	0.77	4.52	0.07	39.6	11.67	4.46	0.52	0.33	1.05	0.39
2010	3	Брянская область	1.0	6.16	0.31	62.4	13.85	12.06	1.23	1.62	2.08	0.46
2010	3	Владимирская область	1.62	8.33	0.42	70.01	14.79	10.29	1.67	1.46	2.57	0.42
2010	3	Воронежская область	1.28	5.42	0.09	45.33	8.02	5.62	0.79	0.7	1.19	0.09
2010	3	Город Москва столица Российской Федерации город федерального значения	2.3	14.07	0.29	78.3	10.77	1.2	2.59	0.43	1.19	0.86
2010	3	Ивановская область	2.59	8.11	0.37	69.15	13.98	4.76	1.77	1.4	2.52	0.56
2010	3	Калужская область	2.09	6.38	0.7	61.13	11.47	24.76	0.6	1.0	1.89	0.3
2010	3	Костромская область	0.85	8.23	0.14	44.78	12.57	2.55	1.01	1.01	2.74	0.14
2010	3	Курская область	2.74	6.66	0.09	69.76	9.26	3.45	0.52	0.95	1.64	0.26
2010	3	Липецкая область	1.11	8.08	0.09	51.66	7.82	7.55	0.43	0.86	1.72	0.26
2010	3	Московская область	0.93	8.82	0.25	57.38	14.23	5.82	1.8	1.07	2.2	0.58
2010	3	Орловская область	0.86	5.63	0.12	56.31	14.57	12.18	0.98	1.1	1.59	1.35
2010	3	Рязанская область	1.4	3.2	0.0	24.19	11.66	0.7	0.35	0.35	1.64	0.0
2010	3	Смоленская область	3.22	10.98	0.82	76.07	12.42	13.71	0.82	0.92	2.57	1.44
2010	3	Тамбовская область	5.09	3.65	0.64	34.83	23.16	1.27	0.46	1.0	1.55	0.46
2010	3	Тверская область	5.21	10.52	0.66	85.73	10.0	4.52	1.75	1.02	1.97	0.95
2010	3	Тульская область	3.63	4.83	0.06	28.84	13.07	0.74	1.61	1.03	2.12	0.45
2010	3	Ярославская область	0.62	14.73	1.14	70.97	6.94	5.5	1.83	0.38	2.14	0.15
2010	3	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	3	Астраханская область	0.85	12.34	0.99	66.35	18.5	5.68	1.59	1.19	1.89	0.2
2010	3	Волгоградская область	1.09	9.54	0.46	58.99	17.2	5.08	0.77	1.0	1.54	0.96
2010	3	Краснодарский край	0.65	3.38	0.31	40.3	16.94	3.7	0.89	0.66	1.4	0.16
2010	3	Республика Адыгея (Адыгея)	0.54	3.61	0.0	39.52	8.81	9.78	1.81	0.45	0.45	0.0
2010	3	Республика Калмыкия	4.45	5.28	0.0	27.82	22.18	7.56	0.35	2.46	2.82	0.7
2010	3	Ростовская область	0.69	7.69	0.24	61.7	14.36	2.24	1.7	0.61	1.56	0.33
2010	3	СЕВЕРО-ЗАПАДНЫЙ ФО	1.55	11.03	0.2	61.46	16.49	5.06	1.47	1.05	2.28	0.44
2010	3	Архангельская область	0.95	12.28	0.32	74.56	12.68	2.75	1.27	1.03	3.72	0.32
2010	3	Вологодская область	1.76	12.48	0.25	70.27	11.33	4.49	1.48	0.82	3.61	0.82
2010	3	Город Санкт-Петербург город федерального значения	0.67	12.72	0.04	49.67	22.92	1.82	1.62	0.83	1.16	0.44
2010	3	Калининградская область	1.13	11.95	0.21	79.27	17.82	3.63	1.07	1.71	1.49	0.21
2010	3	Ленинградская область	0.21	8.64	0.0	57.6	11.46	14.66	2.7	1.23	2.88	0.37
2010	3	Мурманская область	2.67	8.19	0.12	73.36	16.74	3.94	0.47	1.19	1.9	0.36
2010	3	Новгородская область	0.18	8.82	0.93	72.6	10.06	13.24	1.24	1.7	2.32	0.46
2010	3	Псковская область	1.0	9.05	0.29	71.66	9.19	3.84	1.01	1.29	3.16	0.0
2010	3	Республика Карелия	12.04	8.29	0.29	59.05	19.93	4.99	1.45	1.16	2.76	0.29
2010	3	Республика Коми	2.02	10.02	0.52	54.87	11.58	5.8	0.73	0.73	3.13	0.94
2010	3	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.94	13.36	0.39	79.98	19.72	5.92	1.44	1.78	4.8	0.25
2010	3	Амурская область	0.42	11.91	0.93	71.03	32.16	1.27	1.39	2.89	4.28	0.0
2010	3	Еврейская автономная область	1.32	11.33	1.08	81.98	22.65	1.32	1.62	2.7	5.39	0.54
2010	3	Камчатская область	1.05	3.2	0.58	39.3	15.14	12.56	0.58	1.16	2.91	0.0
2010	3	Магаданская область	5.16	7.36	0.61	58.91	23.32	1.47	0.0	0.0	6.14	0.0
2010	3	Приморский край	0.77	14.89	0.2	88.28	23.99	2.74	1.91	1.61	4.12	0.45
2010	3	Республика Саха (Якутия)	0.27	11.69	0.42	64.65	7.37	23.04	1.68	1.47	6.21	0.21
2010	3	Сахалинская область	1.63	10.11	0.0	82.41	23.13	3.72	0.97	1.75	5.25	0.19
2010	3	Хабаровский край	1.1	17.9	0.14	96.01	13.7	3.14	1.21	1.78	4.92	0.21
2010	3	Чукотский автономный округ	0.0	12.12	4.04	62.6	12.12	0.0	0.0	2.02	12.12	0.0
2010	3	СИБИРСКИЙ ФО	0.69	17.32	0.34	86.42	20.61	6.79	1.99	1.62	4.78	0.35
2010	3	Алтайский край	0.86	11.09	0.4	72.85	20.07	3.9	0.56	1.12	2.72	0.08
2010	3	Иркутская область	0.69	28.46	0.36	95.71	13.25	1.27	3.95	1.88	6.31	0.76
2010	3	Кемеровская область	0.25	22.89	0.14	84.91	18.29	1.65	2.52	1.67	6.02	0.14
2010	3	Красноярский край	1.16	15.43	0.59	90.63	25.57	19.18	1.14	1.42	4.81	0.45
2010	3	Новосибирская область	0.31	17.2	0.27	87.69	22.69	10.11	2.8	1.14	2.65	0.64
2010	3	Омская область	0.77	7.55	0.15	68.71	22.59	9.12	1.29	1.09	3.48	0.15
2010	3	Республика Алтай	0.63	9.08	0.0	76.48	21.51	4.4	1.43	3.35	1.43	0.48
2010	3	Республика Бурятия	0.92	17.9	0.21	105.13	24.88	1.18	1.56	2.39	6.14	0.62
2010	3	Республика Тыва	1.34	12.74	1.27	40.14	21.02	2.69	1.27	4.46	19.11	0.64
2010	3	Республика Хакасия	2.04	9.66	0.19	101.66	15.61	2.94	1.49	1.3	3.72	0.0
2010	3	Томская область	0.11	23.5	0.39	89.36	25.52	2.29	1.73	1.44	2.99	0.1
2010	3	Читинская область	-	-	-	-	-	-	-	-	-	-
2010	3	УРАЛЬСКИЙ ФО	3.36	13.96	0.48	79.45	16.65	9.42	1.49	1.22	3.48	0.99
2010	3	Курганская область	1.63	7.56	0.31	60.88	21.31	3.88	1.05	2.1	4.09	1.47
2010	3	Свердловская область	1.27	15.31	0.8	74.89	15.61	8.52	1.62	1.18	3.75	0.55
2010	3	Тюменская область	2.39	11.94	0.44	83.97	21.36	16.98	1.53	1.32	3.56	1.82
2010	3	Челябинская область	7.37	15.96	0.17	85.84	12.11	4.99	1.4	0.91	2.88	0.6
2010	3	ПРИВОЛЖСКИЙ ФО	1.47	12.7	0.23	63.48	13.88	6.3	1.37	0.82	2.33	0.38
2010	3	Кировская область	3.94	7.35	0.43	55.95	7.14	4.86	0.64	0.5	1.5	0.36
2010	3	Нижегородская область	1.26	18.92	0.03	85.46	10.03	14.25	0.87	0.45	2.04	0.18
2010	3	Оренбургская область	0.57	9.71	0.28	59.01	15.44	3.14	0.71	1.09	2.6	0.09
2010	3	Пензенская область	0.84	4.28	0.36	39.28	8.19	2.86	0.29	0.58	2.1	0.07
2010	3	Пермский край	2.09	26.47	0.3	115.53	13.37	2.0	2.47	1.33	4.87	0.37
2010	3	Республика Башкортостан	1.2	8.31	0.27	53.41	13.88	6.57	0.57	0.81	2.46	0.49
2010	3	Республика Марий Эл	0.68	11.71	0.14	49.28	11.86	8.87	1.43	2.0	1.86	0.71
2010	3	Республика Мордовия	2.66	2.16	0.24	20.89	8.76	16.39	0.84	0.84	1.32	0.12
2010	3	Республика Татарстан (Татарстан)	1.56	8.89	0.16	59.44	14.62	3.91	1.78	0.82	1.62	0.56
2010	3	Самарская область	1.59	17.82	0.13	64.1	25.0	3.74	2.9	1.07	1.99	0.66
2010	3	Саратовская область	1.55	8.32	0.27	55.46	16.05	7.84	0.78	0.31	1.79	0.35
2010	3	Удмуртская Республика	1.42	21.2	0.2	73.6	13.74	2.85	2.75	1.05	3.53	0.52
2010	3	Ульяновская область	0.89	7.97	0.31	41.0	13.72	3.85	1.99	0.54	2.22	0.31
2010	3	Чувашская Республика - Чувашия	0.65	10.47	0.31	42.29	6.72	12.72	0.16	0.7	1.56	0.23
2010	3	СЕВЕРО-КАВКАЗСКИЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	3	Кабардино-Балкарская Республика	0.28	4.59	0.11	33.06	16.36	4.98	2.24	0.78	0.78	0.45
2010	3	Карачаево-Черкесская Республика	1.45	3.51	0.47	34.18	10.3	3.2	1.64	1.64	1.17	0.47
2010	3	Республика Дагестан	0.15	1.66	0.15	9.66	4.98	0.89	0.22	0.63	0.59	0.41
2010	3	Республика Ингушетия	0.55	0.59	0.0	3.35	15.15	0.28	0.2	0.98	0.2	1.38
2010	3	Республика Северная Осетия-Алания	1.05	2.99	0.28	32.77	23.8	4.9	0.71	1.28	0.85	0.0
2010	3	Ставропольский край	1.55	5.54	0.22	49.16	17.8	7.15	1.22	0.78	1.22	0.52
2010	3	Чеченская Республика	0.24	0.24	0.08	5.89	7.43	0.6	0.4	0.81	0.24	0.0
2010	4	ЦЕНТРАЛЬНЫЙ ФО	0.92	8.04	0.26	61.42	10.18	2.78	1.33	0.74	1.7	0.63
2010	4	Белгородская область	0.54	3.02	0.0	36.59	7.41	6.15	0.13	0.59	1.18	0.0
2010	4	Брянская область	0.54	5.69	0.38	61.32	15.47	4.08	0.54	0.85	1.38	0.15
2010	4	Владимирская область	0.65	7.64	0.35	68.76	9.79	6.56	1.18	0.9	2.43	0.21
2010	4	Воронежская область	0.46	5.46	0.09	50.75	7.22	4.39	0.7	0.7	1.28	0.18
2010	4	Город Москва столица Российской Федерации город федерального значения	0.91	11.1	0.28	74.04	8.83	0.86	2.03	0.38	0.98	1.21
2010	4	Ивановская область	1.84	6.99	0.19	72.97	13.79	6.59	0.56	0.75	2.98	0.47
2010	4	Калужская область	0.47	5.78	0.7	67.61	7.88	2.09	1.3	1.2	1.6	0.2
2010	4	Костромская область	1.02	7.22	0.29	43.04	14.73	13.77	0.29	0.58	2.6	0.29
2010	4	Курская область	3.76	5.71	0.26	69.59	7.7	3.25	0.69	0.52	2.51	0.17
2010	4	Липецкая область	0.7	8.6	0.0	54.24	6.62	7.15	0.86	0.69	2.41	0.34
2010	4	Московская область	0.66	8.49	0.18	56.67	12.95	1.26	1.97	1.01	2.16	0.67
2010	4	Орловская область	0.43	6.61	0.0	59.86	11.38	6.88	0.73	1.1	1.59	0.98
2010	4	Рязанская область	2.5	2.68	0.26	26.0	8.98	0.9	0.26	0.95	1.3	0.09
2010	4	Смоленская область	1.19	9.14	0.31	69.91	10.78	7.75	0.51	0.72	1.54	1.03
2010	4	Тамбовская область	0.74	3.37	0.46	34.1	14.22	1.59	0.18	1.28	0.82	0.36
2010	4	Тверская область	0.26	9.35	1.1	88.58	12.56	1.88	1.75	1.02	3.29	0.44
2010	4	Тульская область	1.11	3.61	0.06	31.61	8.24	1.04	0.84	1.03	2.06	0.39
2010	4	Ярославская область	0.71	11.37	0.08	74.55	8.32	0.98	1.22	0.69	2.29	0.23
2010	4	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	4	Астраханская область	0.72	9.65	0.6	57.2	15.52	2.9	1.39	1.19	1.89	0.8
2010	4	Волгоградская область	1.54	7.85	0.38	52.83	14.43	2.27	0.62	0.69	1.92	0.62
2010	4	Краснодарский край	0.79	4.34	0.18	42.36	14.61	1.78	0.7	0.54	1.54	0.12
2010	4	Республика Адыгея (Адыгея)	0.82	4.52	0.68	39.3	6.55	4.89	0.0	0.23	1.58	0.45
2010	4	Республика Калмыкия	0.89	5.28	0.0	27.11	11.27	2.67	0.7	2.11	1.41	1.76
2010	4	Ростовская область	0.64	5.68	0.26	52.76	11.58	2.71	0.92	0.68	1.34	0.33
2010	4	СЕВЕРО-ЗАПАДНЫЙ ФО	0.59	10.07	0.2	62.57	14.69	2.01	1.36	1.27	2.16	0.45
2010	4	Архангельская область	0.47	9.59	0.32	70.84	7.37	7.2	0.87	1.19	2.46	0.63
2010	4	Вологодская область	0.88	10.75	0.33	82.0	13.38	1.27	1.15	0.9	3.53	1.15
2010	4	Город Санкт-Петербург город федерального значения	0.45	11.5	0.11	48.04	21.35	0.47	1.79	1.18	1.31	0.37
2010	4	Калининградская область	0.88	8.11	0.0	74.04	10.13	2.25	1.07	2.13	1.07	0.11
2010	4	Ленинградская область	0.42	8.09	0.18	61.58	12.87	1.27	2.39	1.96	2.51	0.18
2010	4	Мурманская область	0.56	9.02	0.0	73.0	15.08	1.27	0.47	0.95	3.2	0.36
2010	4	Новгородская область	0.0	8.98	0.31	82.66	9.44	1.81	1.24	0.62	1.39	0.93
2010	4	Псковская область	0.33	9.19	0.14	69.79	7.75	2.51	0.86	0.72	3.59	0.29
2010	4	Республика Карелия	2.24	9.75	0.15	64.87	14.4	3.27	1.31	1.02	3.2	0.44
2010	4	Республика Коми	0.5	10.75	0.73	57.38	10.22	4.41	0.0	1.56	2.4	0.31
2010	4	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.56	14.1	0.33	81.42	16.72	5.52	1.33	1.9	4.72	0.31
2010	4	Амурская область	0.14	14.58	1.16	79.24	21.75	2.25	0.93	1.39	4.86	0.23
2010	4	Еврейская автономная область	0.66	11.87	1.08	86.29	15.64	1.32	1.08	2.7	7.01	0.0
2010	4	Камчатская область	0.0	5.53	0.0	44.25	9.02	0.0	0.29	0.0	1.75	0.0
2010	4	Магаданская область	7.37	10.43	0.61	66.88	25.77	2.95	0.61	1.84	3.68	0.0
2010	4	Приморский край	0.54	13.68	0.1	92.35	21.73	2.08	1.76	2.21	3.92	0.5
2010	4	Республика Саха (Якутия)	0.14	11.37	0.21	58.12	5.79	28.39	1.68	1.79	6.84	0.42
2010	4	Сахалинская область	0.7	10.5	0.19	80.27	22.55	1.63	0.39	1.55	3.69	0.0
2010	4	Хабаровский край	0.42	20.76	0.14	93.73	12.98	1.95	1.36	2.43	4.92	0.29
2010	4	Чукотский автономный округ	0.0	4.04	2.02	78.76	10.1	2.59	4.04	0.0	14.14	0.0
2010	4	СИБИРСКИЙ ФО	0.57	15.46	0.48	83.27	17.36	3.29	1.9	1.49	4.86	0.33
2010	4	Алтайский край	1.76	8.97	0.4	69.57	16.78	4.81	0.56	1.28	3.72	0.04
2010	4	Иркутская область	0.44	27.42	0.4	97.78	11.89	0.88	4.11	2.0	6.03	0.68
2010	4	Кемеровская область	0.17	19.53	0.18	81.83	18.04	3.05	2.16	1.67	6.13	0.11
2010	4	Красноярский край	0.21	13.57	0.45	84.78	22.77	2.04	1.56	1.25	4.71	0.55
2010	4	Новосибирская область	0.49	13.86	0.23	84.21	18.37	4.79	2.42	0.64	3.26	0.38
2010	4	Омская область	0.41	7.55	0.4	66.93	17.82	4.74	1.09	0.7	2.43	0.1
2010	4	Республика Алтай	0.0	12.91	10.04	77.44	16.25	12.57	0.96	1.91	3.82	0.0
2010	4	Республика Бурятия	0.39	14.26	0.42	98.88	16.97	1.18	1.04	2.91	5.1	0.73
2010	4	Республика Тыва	0.9	10.19	2.23	34.08	20.39	4.48	1.59	3.5	17.52	0.64
2010	4	Республика Хакасия	0.0	10.04	0.0	98.13	13.57	2.49	0.93	1.67	3.9	0.19
2010	4	Томская область	0.92	23.01	0.19	84.54	16.66	2.98	0.96	0.87	4.72	0.29
2010	4	Читинская область	-	-	-	-	-	-	-	-	-	-
2010	4	УРАЛЬСКИЙ ФО	0.72	13.25	0.37	82.11	15.4	4.74	1.06	1.07	3.3	0.94
2010	4	Курганская область	0.13	7.98	0.63	69.28	19.63	1.25	1.05	2.2	3.25	1.26
2010	4	Свердловская область	0.46	13.88	0.61	74.32	13.7	5.34	0.77	0.8	3.48	0.48
2010	4	Тюменская область	1.05	12.5	0.24	82.76	18.12	5.33	1.35	1.21	3.3	1.56
2010	4	Челябинская область	0.88	14.62	0.11	94.74	13.74	4.38	1.14	0.97	3.08	0.83
2010	4	ПРИВОЛЖСКИЙ ФО	0.75	11.45	0.36	64.98	12.83	3.57	1.16	0.91	2.39	0.43
2010	4	Кировская область	1.93	7.42	0.0	50.81	6.21	2.51	0.86	1.14	2.93	0.43
2010	4	Нижегородская область	0.73	17.51	0.36	89.71	9.31	6.53	0.99	0.69	2.13	0.27
2010	4	Оренбургская область	0.46	7.77	0.28	51.72	12.08	3.25	0.43	1.37	3.5	0.0
2010	4	Пензенская область	1.01	3.99	0.07	41.09	6.59	3.12	0.14	0.51	0.72	0.0
2010	4	Пермский край	0.09	23.04	0.74	111.58	13.37	1.2	2.33	1.4	4.73	0.41
2010	4	Республика Башкортостан	0.42	7.91	0.25	64.3	12.59	4.83	0.69	0.99	2.32	0.57
2010	4	Республика Марий Эл	0.85	9.28	0.57	53.99	7.71	1.54	1.43	1.29	2.0	0.57
2010	4	Республика Мордовия	4.2	2.28	0.24	21.37	6.0	14.71	0.72	0.48	1.32	0.24
2010	4	Республика Татарстан (Татарстан)	0.54	7.22	0.21	57.48	13.59	1.46	0.8	0.66	1.54	0.58
2010	4	Самарская область	0.44	17.15	0.16	72.87	28.32	3.37	1.7	0.88	2.14	0.54
2010	4	Саратовская область	1.0	8.12	0.54	54.06	11.82	2.96	1.36	0.47	1.48	0.04
2010	4	Удмуртская Республика	0.55	19.3	0.92	69.28	14.13	3.88	2.42	1.05	3.47	0.65
2010	4	Ульяновская область	0.89	7.74	0.54	43.22	11.11	1.34	1.53	1.15	3.3	0.61
2010	4	Чувашская Республика - Чувашия	0.75	7.43	0.55	43.15	5.71	2.43	0.94	0.86	1.33	1.25
2010	4	СЕВЕРО-КАВКАЗСКИЙ ФО	-	-	-	-	-	-	-	-	-	-
2010	4	Кабардино-Балкарская Республика	0.14	3.92	0.67	31.82	9.75	5.4	1.46	0.67	1.12	0.56
2010	4	Карачаево-Черкесская Республика	0.87	3.51	0.47	19.9	9.6	0.58	2.34	0.23	3.04	0.47
2010	4	Республика Дагестан	0.2	1.92	0.07	8.0	3.39	0.69	0.41	0.7	0.81	0.26
2010	4	Республика Ингушетия	0.0	0.2	0.0	3.35	4.53	0.28	0.59	0.39	0.0	0.59
2010	4	Республика Северная Осетия-Алания	0.17	1.85	1.14	24.79	18.24	1.22	1.0	0.71	1.0	0.28
2010	4	Ставропольский край	0.53	5.13	0.26	46.73	12.63	3.84	1.11	0.81	1.44	0.55
2010	4	Чеченская Республика	0.0	0.24	0.0	3.8	7.83	0.84	0.16	0.57	0.0	0.08
2010	5	ЦЕНТРАЛЬНЫЙ ФО	0.82	8.05	0.25	61.62	9.11	2.95	1.3	0.68	1.79	0.54
2010	5	Белгородская область	0.31	3.28	0.26	31.6	6.43	2.84	0.52	0.33	0.92	0.2
2010	5	Брянская область	0.27	5.77	0.31	62.63	14.0	1.9	0.31	0.85	1.31	0.38
2010	5	Владимирская область	0.73	7.43	0.21	67.3	10.63	8.59	1.25	1.25	1.94	0.56
2010	5	Воронежская область	2.4	5.29	0.18	46.7	6.17	3.78	1.01	0.4	1.1	0.04
2010	5	Город Москва столица Российской Федерации город федерального значения	0.89	11.7	0.28	77.94	8.33	0.61	2.06	0.46	1.29	0.92
2010	5	Ивановская область	0.97	8.95	0.28	63.84	11.37	6.81	1.4	1.3	3.17	0.28
2010	5	Калужская область	0.47	4.39	0.5	66.81	9.17	15.35	1.2	1.2	1.7	0.3
